word,level,slope,pval,count
feisty_fl,2,0.5993635941959832,0.08804829187248812,9
q,2,-0.10559326681353108,0.5786626336468852,30
weird,2,-0.3126352515678821,0.0814839168760272,32
volume,2,-0.3393758981613811,0.3373733020346984,10
canon,2,0.17535224120260784,0.8246477587973922,4
ring,2,0.5164443974128216,0.03379867725989301,17
enslaved,2,0.2701310229321238,0.6602884676389389,5
denied,2,0.2416680670104459,0.5642060664747515,8
weight,2,0.06721176260587759,0.8194181215944258,14
pp,2,0.05069942634872116,0.9240160201865959,6
pot,2,0.07206060227240935,0.8431834288221045,10
skittles,2,0.03494217764906105,0.9476080649532715,6
dtf,2,0.10946183014498208,0.6865462702485128,16
sprint,2,0.10208946120353374,0.7399886343188788,13
highway,2,0.12929974588319995,0.6460420017321772,15
healing,2,0.27446703502298325,0.38796039060106136,12
moristiko,2,0.3950365521506696,0.062099866877885934,23
mafia,2,-0.7184448015738352,0.17156503253103902,5
cherijacobus,2,-0.17551368548185756,0.6776077676444416,8
raises,2,0.2330811283890201,0.7059413012669251,5
stfu,2,0.8227062838318682,0.0064659396523127095,9
train,2,-0.29264362122300497,0.21053141657867616,20
festival,2,-0.09771222284423174,0.6734879202776001,21
300,2,0.4037055818558824,0.1356256403689625,15
missing,2,0.2540931066508816,0.14076734770116198,35
judicialwatch,2,0.5149371669510204,0.23694704820638865,7
brewers,2,0.5452579389828535,0.0437400872165513,14
retail,2,-0.737032430499278,0.036967127970951766,8
tampa,2,0.9146725234218128,0.029534465583170282,5
billclinton,2,0.4663704604623702,0.4284875506020367,5
poster,2,-0.2668368683023073,0.4561098785783431,10
finest,2,-0.21574127997379255,0.642209898138885,7
minor,2,0.9055763660598,0.09442363394020012,4
offended,2,-0.07526810365595529,0.8473871394214607,9
iwashrren,2,0.5429801794735338,0.2655724685160621,6
recover,2,-0.05676716014177517,0.8471516804539941,14
earthquake,2,-0.4291513470143705,0.2886790700345326,8
anti-kavanaugh,2,-0.1547058605788745,0.6496908355073115,11
derek,2,0.4116423290628974,0.31092899574103705,8
argue,2,0.22401736327767496,0.3715214589139727,18
imma,2,0.37532952042054996,0.25535070377642066,11
emiliobarrow,2,0.42910724376128656,0.39584554213333134,6
thegreatkhalid,2,0.2531336708090615,0.5839015031714898,7
sooo,2,-0.026346451936783408,0.942407124748006,10
ellamai,2,0.3361428791237401,0.4610317680027694,7
appointed,2,0.028752914095549205,0.9512077118592532,7
nah,2,-0.28415856602832945,0.2690046252071514,17
unfollowed,2,0.2820322408685665,0.09561443301856536,36
jus,2,0.4668965034808743,0.09235077259277248,14
giannis,2,0.20964972977006696,0.7350342001806169,5
fair,2,-0.03219311774343527,0.8521389809101734,36
purpose,2,0.2824442959249235,0.2147846224616602,21
memorial,2,-0.6176365182545372,0.2669433862961265,5
pleasure,2,0.194368151850423,0.644634473488835,8
tuatagovailoa,2,-0.10888803759311393,0.7803551755759164,9
cuando,2,-0.07345374896370609,0.8627688141628465,8
fucken,2,0.615343130010418,0.3846568699895821,4
pumped,2,0.2765250311311691,0.5957848476550658,6
pregnancy,2,-0.2859329697213575,0.4557427507269872,9
depressing,2,-0.4978245278012497,0.2093323454264462,8
begging,2,-0.44642139345758935,0.37485202949851093,6
chrisevans,2,0.11481845131522607,0.6018981278598297,23
role,2,-0.1501983888878484,0.4639435434567005,26
texans,2,0.2643176088351431,0.6674211509591269,5
poem,2,0.05889459963743573,0.8414883067428496,14
warm,2,0.41166391251911777,0.14360949257052633,14
recalled,2,-0.3931615512601641,0.6068384487398361,4
vows,2,-0.15640529966282493,0.8016735131018048,5
cabinet,2,-0.13556071159687574,0.8644392884031242,4
stomach,2,0.020110471273589208,0.9590450893425744,9
abused,2,-0.3912671066673745,0.20849527387412867,12
snl,2,-0.05496661185768297,0.9176331183067296,6
mix,2,0.14011562036705036,0.6811440963708333,11
deborah,2,-0.0379575364067392,0.9288979500063188,8
troubled,2,-0.4149048424573864,0.4873011109390025,5
ipraisewomen,2,0.5104602157642305,0.1602709813917615,9
90s,2,0.2632190628011606,0.3431984685494819,15
loko,2,0.3943110544208271,0.13070697173775145,16
sack,2,0.8324130167541903,0.16758698324580978,4
environment,2,-0.571021995275969,0.08468557741687549,10
pepper,2,-0.4919889662199444,0.5080110337800556,4
smh,2,-0.012981372680150188,0.9519940972174188,24
alexx_slays,2,0.367181830166646,0.6328181698333541,4
senwarren,2,0.1493644244322894,0.5181485567515005,21
z,2,0.7321789503528839,0.26782104964711595,4
je,2,0.09931736372677803,0.6769752895718766,20
il,2,0.5827518359138127,0.09960512980868523,9
mais,2,0.5448371848129162,0.12929375344415345,9
tape,2,0.6144644476430074,0.058727479884025074,10
vous,2,-0.15565212678191698,0.8443478732180829,4
bath,2,-0.5650021077249934,0.2426789101740412,6
qui,2,0.2495443772197014,0.6334532973345472,6
ne,2,-0.03984349930236047,0.8878853249835366,15
girlfriend,2,0.2827781990283935,0.25554003080697896,18
bracelet,2,0.3606383974025201,0.4267859060507868,7
or,2,0.2897428729429045,0.24351182287522954,18
jacquees,2,0.1120743464802743,0.6286207097203754,21
pretending,2,0.4999691619800831,0.3125346934856297,6
ignite,2,0.22080958951002327,0.4684860798059173,13
hawaii,2,-0.8732143245929059,0.004622873231651696,8
village,2,-0.3617016290540778,0.4253223033840831,7
nba,2,0.3586949720547542,0.09280696561191584,23
youngboy,2,0.2597017664192497,0.6192051441606492,6
dots,2,-0.16011739381297416,0.8398826061870259,4
snow,2,-0.006144043563739235,0.9884802082311651,8
pinoypridesarahgonaseanfest,2,0.9943934584994829,0.005606541500516761,4
umcornell,2,-0.3119534729958281,0.19353426531178305,19
hijab,2,0.4671584797590632,0.35023792349529875,6
dealt,2,0.4372297697329912,0.4615860711011705,5
coven,2,0.6412353378966417,0.16997945071866388,6
duke,2,0.3837346886355256,0.4526508769532435,6
march,2,-0.3432537660320574,0.17737393467007062,17
wars,2,0.16452272283614405,0.6093807039500028,12
carbs,2,0.12728688634928886,0.8727131136507111,4
pelosi,2,0.2808608548707581,0.7191391451292418,4
shred,2,0.4286087145268642,0.4714807526367146,5
throughout,2,0.2623874051080439,0.43570333696590796,11
ros,2,-0.39098740154501627,0.4434042441789698,6
harrison,2,-0.43489296934469795,0.3887866116434692,6
hum,2,0.10526175796713944,0.8947382420328606,4
95,2,-0.3615269479238108,0.274636281609563,11
gust,2,0.26860882581928586,0.6621549497790515,5
ate,2,0.20422116157602568,0.4480494419525156,16
naman,2,0.16310203708088114,0.5944449369837197,13
peterboykin,2,0.08715202444915947,0.9128479755508404,4
semester,2,-0.5103730125577097,0.3796042508465862,5
temperatures,2,0.5151354474449223,0.4848645525550777,4
_youhadonejob1,2,0.41003586456094543,0.4194157471987014,6
denies,2,0.3622994791007272,0.4803286614716908,6
tongue,2,-0.3763330880865776,0.4053804872369983,7
defending,2,-0.1073769873324978,0.6816638224760847,17
won’t,2,0.852473873840982,0.14752612615901792,4
fiction,2,-0.03643236480959312,0.938191535336344,7
asmsg,2,-0.3615891505138679,0.5498493740701048,5
elizabeth,2,-0.13771737429854286,0.8252086554073785,5
betrayal,2,-0.6364322208323707,0.3635677791676295,4
beliefs,2,-0.5011594031608149,0.2058103327674739,8
written,2,0.2758561688849902,0.30106156952588703,16
tank,2,-0.3337821384968456,0.4190884137632749,8
lauren_hoggs,2,-0.7296669328231202,0.09974198497145664,6
unusually,2,-0.2315684992346222,0.7684315007653778,4
threats,2,0.4443785199024483,0.1708901778512708,11
outside,2,0.1477623947920919,0.3503810409834085,42
smartnews,2,-0.6814072966432699,0.3185927033567303,4
imzachherron,2,-0.7928787188312812,0.10957099230988672,5
hometown,2,0.24022987543778165,0.7597701245622184,4
elementary,2,-0.2837566771345243,0.3054064033874603,15
stranger,2,0.024382682977180145,0.968958080221594,5
prints,2,0.4713498829263321,0.34533524518766945,6
happens,2,0.2353981000719129,0.17342647451524285,35
popcorn,2,-0.7458300902332654,0.2541699097667345,4
congratulations,2,-0.08906423541715801,0.6522098845344513,28
charm,2,0.04592247828150742,0.9415502422536705,5
pink,2,0.2314118971170434,0.3128244880129717,21
cooper,2,-0.3181840533886557,0.4424485349459936,8
oc,2,0.5174474206194118,0.4825525793805882,4
antoniodelotero,2,-0.1040354045776994,0.8959645954223006,4
sony,2,0.8226258338297321,0.08724954732641363,5
adventure,2,-0.1101264915283425,0.8141750859273034,7
box,2,0.2430467171830161,0.31603814078875875,19
north,2,0.13528099328688525,0.4759901513740246,30
whatever,2,-0.09352157035136804,0.635965508243046,28
agenda,2,-0.33874938592963705,0.3725358154290565,9
bother,2,-0.22523305803861865,0.591753221723867,8
subpoena,2,-0.2818856798563053,0.7181143201436947,4
patrici15767099,2,0.4235532794417637,0.4026622552598525,6
gaga,2,-0.02692144627764904,0.9373742040321212,11
quancyclayborne,2,0.7489888509880275,0.032468639084264166,8
slammed,2,-0.8854572242425145,0.11454277575748527,4
lakeshow,2,0.9741176372779636,0.025882362722036364,4
numerous,2,0.2743759704766641,0.5515381165623657,7
kwilli1046,2,0.4641598780272637,0.09453503912520964,14
bigger,2,0.4116316874365927,0.10066106874480016,17
sample,2,0.2205611349968408,0.5403165531174248,10
kart,2,-0.7268343336824712,0.16418154166825094,5
evening,2,0.483967695772695,0.010532415296950329,27
smoke,2,0.211715925287233,0.3990207884471591,18
indvsne,2,-0.04660888893719567,0.8798194939794663,13
turkish,2,-0.8937836883335724,0.04088626984157028,5
outta,2,0.3411053193584527,0.14107231377761306,20
autumn,2,0.2952707809490204,0.285329705393466,15
drone,2,0.339776177565704,0.5758580921330857,5
yards,2,-0.6457652491380068,0.04370827549342733,10
robgronkowski,2,-0.5866573646411571,0.41334263535884297,4
shortage,2,0.3920997043097606,0.6079002956902394,4
tie,2,0.4774786080712433,0.19365925689698893,9
soccer,2,0.4316118237876223,0.10817454562392992,15
champions,2,0.5255354771471661,0.1810210623118865,8
blink-and-you’ll-miss-it,2,0.2517054935370056,0.2710401923347652,21
could,2,0.16782549704146893,0.4125038672379223,26
virgo,2,0.2517054935370056,0.2710401923347652,21
about,2,-0.02372818485803029,0.8859890289193076,39
lifts,2,0.025439479138359342,0.9482030599878456,9
honors,2,0.037363074783810096,0.9239730610366615,9
mymixtapez,2,-0.3639403586574811,0.5470596490084509,5
counter,2,-0.45979673892081996,0.54020326107918,4
possibly,2,0.0023873882203728517,0.9941248314498604,12
entertainment,2,-0.4824540994631384,0.0949663418320188,13
thriving,2,-0.7899954129338554,0.06152208644217934,6
southernjawn,2,0.10289395531310984,0.6750908168965717,19
encourage,2,0.2961966987548065,0.3764764248531044,11
aint,2,0.27088176185130275,0.3488975764011509,14
because,2,0.3455074342707769,0.2980103012253055,11
park,2,-0.2419326831446655,0.105258989744072,46
bir,2,-0.3618156897624055,0.6381843102375946,4
ove,2,0.4997883329261834,0.5002116670738167,4
optimistic,2,-0.5143875137822206,0.3752147785181009,5
consensus,2,-0.31632414130656256,0.6836758586934375,4
innovation,2,0.006624095894158958,0.9865059960789241,9
privacy,2,-0.06105152898668974,0.8965487534594244,7
king_yunn,2,0.3644264993074017,0.18172874783538293,15
yooooooo,2,0.3644835403269256,0.18165523964716768,15
horror,2,-0.030639559790730637,0.8818830247994806,26
genre,2,0.044388342815744435,0.9168811169248676,8
difference,2,-0.4252055160935764,0.030352042503276375,26
preserve,2,0.4529868899051335,0.4436207789877836,5
snack,2,-0.13278977552476934,0.7145904314126705,10
tho,2,0.19203670161145045,0.31828495338433743,29
manage,2,0.6599821783345131,0.01951807644124777,12
mvsales,2,-0.527631985810369,0.2235533762905179,7
manyvids,2,-0.5607020422483731,0.1482480869825735,8
indian,2,0.32720158734536914,0.4288787374491352,8
fatbuily,2,-0.6871290381667182,0.1315191644314579,6
hallucinate,2,-0.6871290381667182,0.1315191644314579,6
breakfast,2,0.27584942070595303,0.2529874128331375,19
competition,2,-0.18080191717810828,0.5190293588960129,15
elderly,2,-0.8747633776750912,0.05219146819508398,5
wheelchair,2,-0.18153426456603286,0.8184657354339672,4
lesbians,2,0.8500715746077386,0.14992842539226145,4
apartment,2,-0.4284195510646677,0.33755850215356303,7
issa,2,0.7464973342645108,0.25350266573548896,4
nervous,2,-0.3383970904035199,0.4578389305555093,7
clemson,2,-0.17775137025395793,0.8222486297460421,4
rb,2,-0.4861312319993445,0.4063645545383859,5
cj,2,0.4382596048539051,0.3846991784565842,6
backpack,2,0.6257408195315587,0.3742591804684413,4
sm,2,0.7521784615049891,0.08451322871285209,6
08,2,0.7157471190622058,0.28425288093779405,4
papa,2,-0.9576385573353527,0.042361442664647135,4
wynonnaearp,2,-0.8289249196189681,0.1710750803810319,4
nationalboyfriendday,2,0.9245858927361256,0.008316480504022287,6
vegas,2,-0.062070004402427124,0.8193669522053207,16
piecesofmind_jm,2,-0.4663812261158322,0.5336187738841678,4
lisa,2,-0.06115162532764332,0.8156473123681285,17
181002,2,0.5445081043506454,0.3426826012730363,5
five,2,0.16993750605227434,0.321748044410594,36
surrendered,2,-0.08441422748414858,0.8572039927298237,7
tren,2,-0.07140351264037206,0.8665727778530674,8
equivalent,2,0.13784588805624656,0.6692187353333716,12
british,2,-0.07819937177541374,0.7577581825534145,18
capitals,2,0.521852349449146,0.18465841527490406,8
retire,2,-0.5634090137560146,0.2443078612003427,6
founders,2,0.7591801295196644,0.24081987048033546,4
various,2,0.03085452187389852,0.9421844779397216,8
obvious,2,0.2805636838069357,0.24463521588470105,19
updated,2,-0.16783965597253447,0.5055967452675599,18
arm,2,0.3028338729746936,0.6971661270253064,4
struggling,2,0.26601800032644896,0.5242478372846959,8
hurting,2,-0.18174164781914665,0.6397989733424062,9
idc,2,0.440059463147536,0.024467046147769768,26
wide,2,0.07826744179222503,0.8675356597224366,7
impeach,2,0.931489663171962,0.06851033682803832,4
throwbackthursday,2,0.5997245193209434,0.15461679054805258,7
lilskies,2,0.5980887289204696,0.2867055258693483,5
johamubayiwa,2,0.5154279411465165,0.0863305746001783,12
weekly,2,0.3826348043994707,0.34951063548654304,8
town,2,-0.32473186956030603,0.1055350873951854,26
taxpayers,2,0.9331143475312852,0.020555472333567637,5
zachgtg,2,0.9774257712065928,0.0040576742491195035,5
ain't,2,0.33365195430381683,0.24369174634837346,14
penny,2,0.44988225878332544,0.37070335728715204,6
knights,2,0.31934259534947523,0.4022211147455089,9
mail,2,0.7297445006692063,0.09968758707928048,6
reality,2,-0.11657934509188535,0.6790533446622637,15
cuddling,2,0.4057875690583184,0.3185453762050889,8
porcelain,2,0.6192257437252705,0.2653532692439081,5
jessica,2,0.5043472796763248,0.16618771306868727,9
realdonaldtrump-take,2,0.7038677984910198,0.18461288124284336,5
shoe,2,-0.11710952171102745,0.6037462013949484,22
womensmarch,2,-0.7277816321210658,0.01703187475318976,10
goldenknights,2,0.5882238242498902,0.2968176366615802,5
antique,2,0.9432706310399191,0.056729368960080837,4
imperial,2,-0.4315738512629349,0.5684261487370652,4
empire,2,-0.5820302625229625,0.22553866697932284,6
fruit,2,0.4788032773482551,0.33667852691670985,6
motivation,2,0.2761598149536373,0.5962908372413466,6
tortured,2,0.9793212620363788,0.0006369940859750164,6
upload,2,0.6733213913033342,0.14264697699768628,6
mockery,2,-0.22734539729930905,0.5013951481275136,11
mother,2,0.35015171025011504,0.04575397938535598,33
não,2,0.3369102463272566,0.2603097995777418,13
handmade,2,-0.5480474323562025,0.15963220040903786,8
jewelry,2,0.3258097130539868,0.4757716597945521,7
earrings,2,0.67002406869052,0.3299759313094801,4
objects,2,0.7303132234626205,0.2696867765373793,4
utprobs,2,0.005220167624306875,0.9911380889461362,7
tx,2,0.0009029574320720696,0.997777880610198,12
parking,2,0.34245605836770315,0.3025822341432595,11
skills,2,0.5182659947752973,0.04779721597406187,15
hockey,2,0.3137430506770391,0.2048529331211654,18
pocket,2,0.408516370096266,0.24116473977325026,10
screen,2,0.7879124636200621,0.011674102639557591,9
pulls,2,0.23033746582246295,0.5510145878214299,9
sweden,2,-0.32183527868809075,0.5974146994745833,5
studio,2,0.5092261671023165,0.2430909325780802,7
sake,2,-0.7185411877873953,0.06889021908719169,7
customers,2,0.3219956589514196,0.3642330403865565,10
commitment,2,-0.6858474360485051,0.13253560389824656,6
endless,2,0.6388316506417067,0.24594831908733455,5
reasons,2,-0.03285587099775851,0.8875677415912999,21
champagne,2,-0.15097788741254073,0.8490221125874593,4
grab,2,0.5859573962936101,0.02766613896339028,14
nfl_memes,2,0.4915094594476856,0.17901583248249914,9
defenders,2,-0.5337571658937242,0.3542112482001028,5
chasing,2,0.120520845419903,0.6949149201032736,13
canadian,2,0.2328856410430096,0.5464919133943456,9
patient,2,0.009097634187660616,0.9753758168649258,14
matthew,2,-0.8038762935980514,0.19612370640194832,4
locked,2,0.5353755346762958,0.1107555443919836,10
spell,2,0.3341863839390909,0.2234524204216515,15
cancelkavanaugh,2,-0.5129814789853776,0.4870185210146223,4
determine,2,0.1437485236923673,0.8562514763076328,4
technologies,2,-0.9371527764948882,0.018733803908790085,5
nine,2,-0.9329226467649184,0.0021582726616718104,7
telltale,2,0.2577308449978889,0.6755169202328961,5
fro,2,-0.8394315308222501,0.00914320278326733,8
river,2,0.03574243120199006,0.9219132402190078,10
daniel,2,-0.9302580803939258,0.00027538780780368585,9
realquan6,2,-0.8427714022309793,0.0005775273264520006,12
andyclarkw,2,-0.907679656986058,0.0047301296869242775,7
naturally,2,0.16948843553124873,0.7852383071333874,5
mesquite,2,0.08011331980324063,0.9198866801967592,4
teenquotingsss,2,-0.4725014440841207,0.16789346242643774,10
allat,2,-0.41132940841483423,0.2376212115154515,10
iamshainajaye,2,-0.1914084137340136,0.6809746623933384,7
landonromano,2,0.2441519089128197,0.380517655927729,15
range,2,-0.0997595162018994,0.814188205523158,8
awful,2,0.013063228911708292,0.9678595235826912,12
dessert,2,-0.28595778187597537,0.5827549760401269,6
pies,2,-0.7745460442471959,0.07051437488453666,6
unemployment,2,-0.3280782898130395,0.6719217101869606,4
lowest,2,-0.9569649693775844,0.010647398991174643,5
legend,2,-0.01573105847349869,0.9342441093983246,30
nhs,2,0.7349153968554097,0.15715918085271835,5
plans,2,0.2730628912328837,0.21886571638660154,22
tea,2,-0.4091158423482891,0.04228396667247723,25
selection,2,0.4512688983598175,0.5487311016401826,4
fantastic,2,0.05161810300919016,0.8337750999657807,19
faces,2,0.4489545836705101,0.12382412945421065,13
capital,2,0.5312447632920847,0.14107688079845704,9
dyllyp,2,0.3007121968631032,0.2408671438996893,17
discovered,2,0.11600253345216685,0.8267766989580649,6
highly,2,-0.2525870989888365,0.3280246609620369,17
then,2,-0.20694045484082493,0.3680937354799775,21
workshop,2,0.05854375672962145,0.9255023752588964,5
xs,2,-0.1527504884199817,0.7436973867546408,7
minha,2,0.3946856673051013,0.6053143326948988,4
practice,2,0.059985330206897024,0.8072787191311653,19
hating,2,0.4886549426092421,0.2658209121349461,7
wolves,2,-0.6178776543350764,0.2667019521512476,5
intellectual,2,0.20751085177410408,0.6552541421251117,7
28,2,-0.4711189647877106,0.04844024643877478,18
leaving,2,-0.13113093187248812,0.5509107414710329,23
hazard,2,0.16237957694574806,0.7941640879633121,5
tattooed,2,0.7693024934363084,0.2306975065636915,4
nak,2,0.8423626055443566,0.01737420514972576,7
world’s,2,-0.13531240270825978,0.7723837055865359,7
average,2,-0.12985345786164107,0.6193793132630984,17
sponsored,2,0.32120843180875586,0.4823894020751665,7
fascinating,2,-0.003875576612364835,0.9950654749513836,5
communication,2,0.2082005030591436,0.5389949407804371,11
stylish,2,0.3722803671890264,0.6277196328109736,4
driven,2,0.6308051134968734,0.17929576689231075,6
recognition,2,0.5219732431896456,0.36695421932638794,5
thankful,2,0.12319119412660998,0.7028854746691127,12
hosting,2,0.3628824432665824,0.3769678095389443,8
begun,2,-0.08331991008027574,0.8590421974213414,7
yah,2,-0.7625507426676307,0.2374492573323691,4
sara_allman,2,0.1298782646262821,0.7813667325982551,7
repulsive,2,-0.3911110743340981,0.2342769620893661,11
institution,2,0.3938812378229878,0.6061187621770122,4
cracked,2,-0.3861235781883326,0.6138764218116672,4
survive,2,0.12443444081845967,0.841974969832855,5
solidarity,2,0.0771642268429232,0.8558903741765009,8
ins,2,-0.2054930014785184,0.6960992126608525,6
admitting,2,0.8619210331116791,0.13807896688832078,4
badder,2,0.3597700523387045,0.3813792195192852,8
tours,2,0.3828792563048447,0.12929172525944782,17
santorini,2,0.6809346044459741,0.2056789509873704,5
charlesppierce,2,0.8087228113561183,0.19127718864388146,4
sauce,2,0.7086949509654437,0.2913050490345561,4
mpn,2,0.5248656234067104,0.11930016439331592,10
btsarmy,2,0.7099596778432904,0.0738848416809341,7
blanket,2,0.5057118716555444,0.4942881283444556,4
steve,2,0.36074006248044094,0.16985730448636632,16
bell,2,0.036383551841824825,0.9636164481581752,4
farm,2,0.3529947573047807,0.2869537944490364,11
hottopic,2,-0.8644752501262977,0.13552474987370208,4
hindi,2,0.3874611477643225,0.2390578568186612,11
bunny,2,0.220744784007866,0.7212385953562681,5
experienced,2,-0.7410516077734824,0.014193733481847094,10
performing,2,-0.8353912321381952,0.03841394627486715,6
ciro,2,-0.2271167410970643,0.6651824578236838,6
dodging,2,0.5679439156403661,0.4320560843596339,4
dimmadome,2,-0.3971163051028824,0.28991720337284305,9
nowadays,2,0.7424241818592333,0.09097348040339984,6
nbcsuperstore,2,0.8440778942152024,0.15592210578479754,4
binance,2,0.5088531386060053,0.3812692724759775,5
jackson-lee,2,0.6469594319100357,0.3530405680899643,4
fixed,2,0.4902201261494601,0.2640588518008637,7
drive,2,0.4079559094560641,0.018436405150773737,33
nuts,2,0.0988645578195388,0.8158333147530292,8
audience,2,0.4147925554768371,0.1242083807075154,15
owes,2,0.05188175873594132,0.8868136462874641,10
putin’s,2,0.461403897559543,0.29734181145809235,7
justintrudeau,2,0.7526692861632446,0.08419380618952,6
alexwhitcomb,2,0.5733714844392742,0.3122114387463662,5
paint,2,-0.12398073575835315,0.7164639732603234,11
forgetful,2,-0.32856740849772004,0.5248843878590698,6
sup,2,-0.049056868095677164,0.9002623753184191,9
flood,2,-0.8571021790962522,0.06343620573799942,5
thu,2,0.18209036098970965,0.6660524429711063,8
myth,2,0.4132111369140283,0.3568316583321566,7
filthy,2,0.3382949810617751,0.5119153582608134,6
frustrated,2,-0.1630312616868081,0.7576197270963865,6
who've,2,-0.2892263908456889,0.7107736091543111,4
sons,2,0.6222527777916735,0.030719199188276067,12
severe,2,-0.13362316808584696,0.8007581787961588,6
rabid,2,-0.3058351378713883,0.6941648621286117,4
circus,2,0.2655816074747611,0.4583123742467705,10
tactic,2,0.04999887636533274,0.9500011236346672,4
fairness,2,0.38119035695329023,0.4559091043908009,6
normal,2,0.2682553990769548,0.3755337592614362,13
printed,2,0.5866257428882853,0.2984643084444234,5
attractive,2,0.2844510370724086,0.4581847861041714,9
christianyelich,2,0.6855409200088791,0.08912286890929641,7
nigh,2,-0.14520753278035822,0.8157678177375025,5
shocked,2,0.4109190395578711,0.1630631413319991,13
buzzing,2,0.7117783403639596,0.2882216596360402,4
shutout,2,0.8894970300367807,0.043357277741900214,5
has,2,0.5497578127313767,0.03374969191037153,15
karen,2,0.469068555682081,0.2409895977303497,8
hunting,2,0.2853922430125068,0.4566331481524536,9
farting,2,0.8106138615762342,0.18938613842376575,4
nhlblackhawks,2,0.3531746166865477,0.4371144910411549,7
hawkswin,2,0.1628516391117063,0.7935710400057865,5
marry,2,0.8826913423309558,0.008490351194724547,7
gotten,2,0.08750512058485485,0.7216789793401672,19
inaugural,2,0.1422579508524389,0.8577420491475611,4
wise,2,0.1649581478620873,0.608420825175989,12
dudes,2,0.20202019275709346,0.6639952864828804,7
seasons,2,0.2868266935805617,0.3924633141982302,11
tier,2,0.9668718507808398,0.033128149219159964,4
27,2,0.4503809775069587,0.0920480089089582,15
chill,2,-0.5516487192827794,0.02674154202364217,16
devin,2,-0.03394271702256128,0.9491054773047296,6
mccourty,2,-0.013702125307398276,0.972090626466078,9
thecheckdown,2,-0.1475387122995105,0.7522476474718256,7
jv,2,0.7766662925233138,0.0233922776715798,8
lights,2,0.40322314125818254,0.13613805296568893,15
structure,2,0.7480110227992118,0.2519889772007881,4
savinthebees,2,0.90975368723729,0.03210036676607261,5
hoping,2,0.6943477931702201,0.008453745840319963,13
voy,2,-0.033300260437637216,0.9666997395623628,4
y2shaf,2,0.025299094183811755,0.9411423715437768,11
siblings,2,0.4218663482270458,0.5781336517729541,4
cost,2,0.19850941138035552,0.3638729180695261,23
browse,2,-0.15817018908046085,0.8418298109195391,4
kingjames,2,0.5060158471916156,0.2465765861308619,7
droseforever,2,0.4755699584516089,0.4181548529522575,5
homie,2,0.44193247221439946,0.20098277085841715,10
clips,2,0.6054872860998262,0.2791821215000049,5
malibunights,2,0.5935054680813987,0.4064945319186013,4
therapist,2,0.5182776370801866,0.2333873295625657,7
hmu,2,0.37600187770004456,0.405827748975334,7
olds,2,0.2710290986362019,0.6591876563304464,5
fishing,2,0.012295407970425012,0.9713787632699644,11
responding,2,0.4875899661185566,0.3265758391942404,6
consecutive,2,-0.4011184597156269,0.5988815402843731,4
missmayn,2,-0.08492113969895626,0.9150788603010438,4
threaten,2,0.11821582550177882,0.8817841744982212,4
boyfriends,2,-0.0322601076681756,0.9343372178811984,9
jikookheart,2,0.8112559942643658,0.0955980646532028,5
closing,2,0.6707078346952094,0.2152762343736314,5
how’s,2,0.5210110553429206,0.15034934632982042,9
insta,2,0.8324539477465125,0.03975586988788482,6
dwaynehaskins,2,-0.5371273674545426,0.35058713142619674,5
sunday,2,0.34091423994695896,0.11140603814769516,23
watched,2,-0.02677801773597792,0.8988946354866074,25
avogato,2,0.6270276514814583,0.05234446661315953,10
1942,2,0.6270276514814583,0.05234446661315953,10
mentalhealth,2,-0.027557503192304038,0.9586742090157208,6
peter,2,0.15406222810795364,0.6708746213275689,10
gained,2,-0.6557250344450869,0.2295533339771819,5
gas,2,0.06744330837380749,0.8350287191333495,12
arrives,2,0.0385325453418468,0.9614674546581532,4
strict,2,-0.878584723086683,0.12141527691331715,4
confidence,2,0.5339565903234139,0.17285010739880752,8
token,2,0.1189920934174997,0.778986907897168,8
december,2,0.2598967682241353,0.3695366836587577,14
supply,2,0.5232396199279784,0.14830070253910688,9
academia,2,0.30529614330618376,0.6174106576012091,5
heroes,2,-0.257645761603884,0.5769786203517927,7
folk,2,0.06333641120650277,0.9194115253130306,5
enjoyed,2,0.2703087376762966,0.4817684199606824,9
stick,2,0.13406271172221731,0.5730970566551308,20
racing,2,-0.5913891698169723,0.21633280950148906,6
exam,2,-0.39653918540039895,0.1603999473410579,14
freakin,2,0.35425855117298505,0.4908417416440194,6
accomplish,2,-0.2809101514303939,0.5417029935675263,7
moose,2,0.2287564553016003,0.6628506743234495,6
cell,2,-0.1304941640281739,0.7803476179237241,7
riding,2,-0.4651318021492515,0.20708232201307408,9
abandoned,2,-0.264139957903117,0.6676393042869656,5
pt,2,-0.2326468580421817,0.4911903791849931,11
generous,2,0.20076447408156856,0.6044955574861401,9
brought,2,0.2185904970095238,0.4160216932751878,16
mines,2,-0.32991110566359205,0.4248360327882201,8
simply,2,-0.16526833811564925,0.382787341014494,30
enforcement,2,0.14532594147133834,0.6053144350952527,15
connected,2,0.28574681494254994,0.4926748052361963,8
pos,2,0.3255762409883545,0.4313115421699209,8
mrs,2,0.6797520028905297,0.02138707681590274,11
included,2,0.13835722639250206,0.793788427378582,6
aka,2,0.026824789866939244,0.9158554326780052,18
joey,2,-0.2447282282839649,0.6402362775616343,6
doe,2,0.9073802749635173,0.09261972503648283,4
softsadsatan,2,-0.7254595911028393,0.1653849943394318,5
chest,2,-0.1074071912122693,0.8187098320235151,7
5oshadesofcay,2,0.14253665852654795,0.7604728382988446,7
